Series,Type,Year,Group,Value,Stdev,Scale
bts_bootstrap,absolute,1993,N.Rock.sole,1891641.918,114412.9829,2.14E-06
bts_bootstrap,absolute,1994,N.Rock.sole,2588272.576,208355.8668,2.14E-06
bts_bootstrap,absolute,1995,N.Rock.sole,2067194.606,121707.8094,2.14E-06
bts_bootstrap,absolute,1996,N.Rock.sole,1951421.134,114249.1394,2.14E-06
bts_bootstrap,absolute,1997,N.Rock.sole,2480750.336,177977.4524,2.14E-06
bts_bootstrap,absolute,1998,N.Rock.sole,2058737.134,115598.1941,2.14E-06
bts_bootstrap,absolute,1999,N.Rock.sole,1533536.485,152192.0442,2.14E-06
bts_bootstrap,absolute,2000,N.Rock.sole,1961441.049,300683.2053,2.14E-06
bts_bootstrap,absolute,2001,N.Rock.sole,2218713.897,241712.8366,2.14E-06
bts_bootstrap,absolute,2002,N.Rock.sole,1784198.396,162693.9059,2.14E-06
bts_bootstrap,absolute,2003,N.Rock.sole,1993988.335,183652.269,2.14E-06
bts_bootstrap,absolute,2004,N.Rock.sole,2071707.787,170894.3535,2.14E-06
bts_bootstrap,absolute,2005,N.Rock.sole,2008489.071,141726.2601,2.14E-06
bts_bootstrap,absolute,2006,N.Rock.sole,2104977.058,140351.2049,2.14E-06
bts_bootstrap,absolute,2007,N.Rock.sole,1935580.557,261867.6584,2.14E-06
bts_bootstrap,absolute,2008,N.Rock.sole,1928400.508,277022.0564,2.14E-06
bts_bootstrap,absolute,2009,N.Rock.sole,1462666.958,148560.2296,2.14E-06
bts_bootstrap,absolute,2010,N.Rock.sole,1962007.122,190642.0716,2.14E-06
bts_bootstrap,absolute,2011,N.Rock.sole,1878944.729,154719.0451,2.14E-06
bts_bootstrap,absolute,2012,N.Rock.sole,1826037.344,174132.0685,2.14E-06
bts_bootstrap,absolute,2013,N.Rock.sole,1667371.995,129287.2325,2.14E-06
bts_bootstrap,absolute,2014,N.Rock.sole,1764531.339,120347.9089,2.14E-06
bts_bootstrap,absolute,2015,N.Rock.sole,1344543.925,123314.8465,2.14E-06
bts_bootstrap,absolute,2016,N.Rock.sole,1388994.696,123321.1209,2.14E-06
bts_bootstrap,absolute,2017,N.Rock.sole,1273158.887,94237.19827,2.14E-06
bts_bootstrap,absolute,2018,N.Rock.sole,999010.8991,106970.3862,2.14E-06
bts_bootstrap,absolute,2019,N.Rock.sole,925828.5455,86047.97434,2.14E-06
bts_bootstrap,absolute,1982,North.rockfish,522.5885898,493.3823299,2.14E-06
bts_bootstrap,absolute,1983,North.rockfish,202.0640942,147.2375649,2.14E-06
bts_bootstrap,absolute,1984,North.rockfish,3121.921612,3011.127216,2.14E-06
bts_bootstrap,absolute,1985,North.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1986,North.rockfish,1069.808365,968.9692953,2.14E-06
bts_bootstrap,absolute,1987,North.rockfish,6002.215201,5927.446029,2.14E-06
bts_bootstrap,absolute,1988,North.rockfish,7325.070085,7156.054428,2.14E-06
bts_bootstrap,absolute,1989,North.rockfish,376.5663818,368.9043074,2.14E-06
bts_bootstrap,absolute,1990,North.rockfish,466.3738524,375.0812639,2.14E-06
bts_bootstrap,absolute,1991,North.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1992,North.rockfish,3664.255496,3618.142925,2.14E-06
bts_bootstrap,absolute,1993,North.rockfish,59.31375473,59.19524561,2.14E-06
bts_bootstrap,absolute,1994,North.rockfish,204.0659129,201.2823638,2.14E-06
bts_bootstrap,absolute,1995,North.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1996,North.rockfish,42.24760217,28.46554743,2.14E-06
bts_bootstrap,absolute,1997,North.rockfish,737.7441045,725.5595194,2.14E-06
bts_bootstrap,absolute,1998,North.rockfish,14105.9432,13645.23564,2.14E-06
bts_bootstrap,absolute,1999,North.rockfish,402.5918227,257.8426158,2.14E-06
bts_bootstrap,absolute,2000,North.rockfish,2064.369213,1753.318191,2.14E-06
bts_bootstrap,absolute,2001,North.rockfish,981.0366907,907.5732102,2.14E-06
bts_bootstrap,absolute,2002,North.rockfish,378.8518908,339.6262742,2.14E-06
bts_bootstrap,absolute,2003,North.rockfish,1575.550142,1225.93604,2.14E-06
bts_bootstrap,absolute,2004,North.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,2005,North.rockfish,63.58893493,43.5939446,2.14E-06
bts_bootstrap,absolute,2006,North.rockfish,190.6276649,118.6177978,2.14E-06
bts_bootstrap,absolute,2007,North.rockfish,6023.793807,5914.083059,2.14E-06
bts_bootstrap,absolute,2008,North.rockfish,597.7214551,579.9076049,2.14E-06
bts_bootstrap,absolute,2009,North.rockfish,174.6909638,143.6080979,2.14E-06
bts_bootstrap,absolute,2010,North.rockfish,1149.567677,1016.317018,2.14E-06
bts_bootstrap,absolute,2011,North.rockfish,597.3105976,358.3355279,2.14E-06
bts_bootstrap,absolute,2012,North.rockfish,227.2732951,171.9072744,2.14E-06
bts_bootstrap,absolute,2013,North.rockfish,558.8727016,491.3259321,2.14E-06
bts_bootstrap,absolute,2014,North.rockfish,864.069615,830.788178,2.14E-06
bts_bootstrap,absolute,2015,North.rockfish,474.6849701,371.6383044,2.14E-06
bts_bootstrap,absolute,2016,North.rockfish,117.5047249,56.94641429,2.14E-06
bts_bootstrap,absolute,2017,North.rockfish,913.0490091,635.7045171,2.14E-06
bts_bootstrap,absolute,2018,North.rockfish,48788.396,46597.66273,2.14E-06
bts_bootstrap,absolute,2019,North.rockfish,376.9475681,261.0522438,2.14E-06
bts_bootstrap,absolute,1982,Octopi,166217.2373,37587.18965,2.14E-06
bts_bootstrap,absolute,1983,Octopi,42616.90376,25108.07846,2.14E-06
bts_bootstrap,absolute,1984,Octopi,32213.00751,12892.8886,2.14E-06
bts_bootstrap,absolute,1985,Octopi,33537.13008,18597.92297,2.14E-06
bts_bootstrap,absolute,1986,Octopi,6195.047669,3476.194887,2.14E-06
bts_bootstrap,absolute,1987,Octopi,101273.2568,51697.19378,2.14E-06
bts_bootstrap,absolute,1988,Octopi,127855.7001,35969.01822,2.14E-06
bts_bootstrap,absolute,1989,Octopi,64521.09327,20853.27507,2.14E-06
bts_bootstrap,absolute,1990,Octopi,149851.0809,72093.46518,2.14E-06
bts_bootstrap,absolute,1991,Octopi,103487.9751,35025.03341,2.14E-06
bts_bootstrap,absolute,1992,Octopi,69296.54239,30080.47,2.14E-06
bts_bootstrap,absolute,1993,Octopi,17551.54351,6868.392236,2.14E-06
bts_bootstrap,absolute,1994,Octopi,28436.83894,12007.3391,2.14E-06
bts_bootstrap,absolute,1995,Octopi,36124.73023,22404.80068,2.14E-06
bts_bootstrap,absolute,1996,Octopi,22781.87467,15819.51136,2.14E-06
bts_bootstrap,absolute,1997,Octopi,2748.122953,1189.05843,2.14E-06
bts_bootstrap,absolute,1998,Octopi,15895.34908,8363.565772,2.14E-06
bts_bootstrap,absolute,1999,Octopi,10760.47877,5505.843304,2.14E-06
bts_bootstrap,absolute,2000,Octopi,26403.7358,10777.64916,2.14E-06
bts_bootstrap,absolute,2001,Octopi,70283.4146,23596.46862,2.14E-06
bts_bootstrap,absolute,2002,Octopi,31802.54383,14101.94394,2.14E-06
bts_bootstrap,absolute,2003,Octopi,108257.4808,47509.83949,2.14E-06
bts_bootstrap,absolute,2004,Octopi,63816.90112,19661.70424,2.14E-06
bts_bootstrap,absolute,2005,Octopi,131381.1017,36175.87412,2.14E-06
bts_bootstrap,absolute,2006,Octopi,24500.67999,8363.90101,2.14E-06
bts_bootstrap,absolute,2007,Octopi,28532.90153,8384.134142,2.14E-06
bts_bootstrap,absolute,2008,Octopi,13646.5826,6277.550391,2.14E-06
bts_bootstrap,absolute,2009,Octopi,13177.7034,6982.96906,2.14E-06
bts_bootstrap,absolute,2010,Octopi,10363.65887,4991.254521,2.14E-06
bts_bootstrap,absolute,2011,Octopi,37797.94788,11916.61872,2.14E-06
bts_bootstrap,absolute,2012,Octopi,32580.34479,10652.53334,2.14E-06
bts_bootstrap,absolute,2013,Octopi,22406.43833,11233.95538,2.14E-06
bts_bootstrap,absolute,2014,Octopi,29081.57338,14575.6279,2.14E-06
bts_bootstrap,absolute,2015,Octopi,66751.28964,20402.70905,2.14E-06
bts_bootstrap,absolute,2016,Octopi,96457.1244,42047.7114,2.14E-06
bts_bootstrap,absolute,2017,Octopi,38962.07595,10768.48159,2.14E-06
bts_bootstrap,absolute,2018,Octopi,65886.33531,17467.63008,2.14E-06
bts_bootstrap,absolute,2019,Octopi,74646.04602,18210.14828,2.14E-06
bts_bootstrap,absolute,1982,Opilio,557054.44,52694.27045,2.14E-06
bts_bootstrap,absolute,1983,Opilio,456768.654,42116.88103,2.14E-06
bts_bootstrap,absolute,1984,Opilio,364673.646,29433.17989,2.14E-06
bts_bootstrap,absolute,1985,Opilio,147251.5461,10589.22024,2.14E-06
bts_bootstrap,absolute,1986,Opilio,234493.8125,22128.89564,2.14E-06
bts_bootstrap,absolute,1987,Opilio,760402.5221,73698.08732,2.14E-06
bts_bootstrap,absolute,1988,Opilio,712546.5907,70726.27181,2.14E-06
bts_bootstrap,absolute,1989,Opilio,846353.8477,78029.37357,2.14E-06
bts_bootstrap,absolute,1990,Opilio,938868.5028,95032.85748,2.14E-06
bts_bootstrap,absolute,1991,Opilio,1012412.586,115860.5208,2.14E-06
bts_bootstrap,absolute,1992,Opilio,627363.2478,66666.27087,2.14E-06
bts_bootstrap,absolute,1993,Opilio,508234.8911,40338.45592,2.14E-06
bts_bootstrap,absolute,1994,Opilio,515599.5258,44767.84287,2.14E-06
bts_bootstrap,absolute,1995,Opilio,659605.2185,53834.24726,2.14E-06
bts_bootstrap,absolute,1996,Opilio,666503.5329,51180.79278,2.14E-06
bts_bootstrap,absolute,1997,Opilio,586225.6946,43268.78428,2.14E-06
bts_bootstrap,absolute,1998,Opilio,400237.2021,32906.70748,2.14E-06
bts_bootstrap,absolute,1999,Opilio,163266.9866,14612.41907,2.14E-06
bts_bootstrap,absolute,2000,Opilio,276869.7678,78783.56279,2.14E-06
bts_bootstrap,absolute,2001,Opilio,278886.1228,50204.18656,2.14E-06
bts_bootstrap,absolute,2002,Opilio,160264.5382,27587.94409,2.14E-06
bts_bootstrap,absolute,2003,Opilio,174332.1361,29916.15619,2.14E-06
bts_bootstrap,absolute,2004,Opilio,223987.1126,29664.71074,2.14E-06
bts_bootstrap,absolute,2005,Opilio,350367.5358,41946.82558,2.14E-06
bts_bootstrap,absolute,2006,Opilio,291143.967,37719.10712,2.14E-06
bts_bootstrap,absolute,2007,Opilio,343095.3816,40879.6978,2.14E-06
bts_bootstrap,absolute,2008,Opilio,284789.8164,27979.61855,2.14E-06
bts_bootstrap,absolute,2009,Opilio,300893.6873,40075.67039,2.14E-06
bts_bootstrap,absolute,2010,Opilio,389122.7805,42165.96062,2.14E-06
bts_bootstrap,absolute,2011,Opilio,486963.5268,55395.93242,2.14E-06
bts_bootstrap,absolute,2012,Opilio,424969.7887,55600.95617,2.14E-06
bts_bootstrap,absolute,2013,Opilio,393574.4447,47419.13197,2.14E-06
bts_bootstrap,absolute,2014,Opilio,520659.8009,84813.63905,2.14E-06
bts_bootstrap,absolute,2015,Opilio,316897.0874,33465.90394,2.14E-06
bts_bootstrap,absolute,2016,Opilio,254072.9415,39920.94694,2.14E-06
bts_bootstrap,absolute,2017,Opilio,404127.3436,56767.9635,2.14E-06
bts_bootstrap,absolute,2018,Opilio,821415.2494,94897.81587,2.14E-06
bts_bootstrap,absolute,2019,Opilio,429177.0417,49318.93655,2.14E-06
bts_bootstrap,absolute,1982,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1983,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1984,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1985,Oth.rockfish,36.36502041,36.19022134,2.14E-06
bts_bootstrap,absolute,1986,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1987,Oth.rockfish,51.81723766,51.17175399,2.14E-06
bts_bootstrap,absolute,1988,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1989,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1990,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1991,Oth.rockfish,846.3210924,792.829491,2.14E-06
bts_bootstrap,absolute,1992,Oth.rockfish,13.79305157,13.76739568,2.14E-06
bts_bootstrap,absolute,1993,Oth.rockfish,86.66705139,86.49389027,2.14E-06
bts_bootstrap,absolute,1994,Oth.rockfish,47.29211621,46.00640661,2.14E-06
bts_bootstrap,absolute,1995,Oth.rockfish,66.3208606,49.01611419,2.14E-06
bts_bootstrap,absolute,1996,Oth.rockfish,37.06223802,36.50892381,2.14E-06
bts_bootstrap,absolute,1997,Oth.rockfish,125.8485912,126.1502771,2.14E-06
bts_bootstrap,absolute,1998,Oth.rockfish,542.3460041,361.7749958,2.14E-06
bts_bootstrap,absolute,1999,Oth.rockfish,310.1716769,211.5139392,2.14E-06
bts_bootstrap,absolute,2000,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,2001,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,2002,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,2003,Oth.rockfish,55.94568817,38.18939362,2.14E-06
bts_bootstrap,absolute,2004,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,2005,Oth.rockfish,36.26188817,36.06037374,2.14E-06
bts_bootstrap,absolute,2006,Oth.rockfish,361.0674017,297.6678553,2.14E-06
bts_bootstrap,absolute,2007,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,2008,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,2009,Oth.rockfish,122.1725899,69.60919988,2.14E-06
bts_bootstrap,absolute,2010,Oth.rockfish,52.61232757,52.38865225,2.14E-06
bts_bootstrap,absolute,2011,Oth.rockfish,56.60213132,55.24980348,2.14E-06
bts_bootstrap,absolute,2012,Oth.rockfish,36.90353643,35.94794328,2.14E-06
bts_bootstrap,absolute,2013,Oth.rockfish,40.36364224,39.69168508,2.14E-06
bts_bootstrap,absolute,2014,Oth.rockfish,28.44988034,27.94026162,2.14E-06
bts_bootstrap,absolute,2015,Oth.rockfish,142.2955235,142.5606135,2.14E-06
bts_bootstrap,absolute,2016,Oth.rockfish,20.37224235,20.04988449,2.14E-06
bts_bootstrap,absolute,2017,Oth.rockfish,170.4010166,122.3759554,2.14E-06
bts_bootstrap,absolute,2018,Oth.rockfish,1606.302871,1097.638017,2.14E-06
bts_bootstrap,absolute,2019,Oth.rockfish,0,0,2.14E-06
bts_bootstrap,absolute,1982,Other.flatfish,125915.1584,18240.83024,2.14E-06
bts_bootstrap,absolute,1983,Other.flatfish,86512.46754,7988.663691,2.14E-06
bts_bootstrap,absolute,1984,Other.flatfish,84262.13057,9151.137175,2.14E-06
bts_bootstrap,absolute,1985,Other.flatfish,57746.25875,5409.754444,2.14E-06
bts_bootstrap,absolute,1986,Other.flatfish,64641.39868,7150.794974,2.14E-06
bts_bootstrap,absolute,1987,Other.flatfish,76775.72694,17105.34629,2.14E-06
bts_bootstrap,absolute,1988,Other.flatfish,81985.244,8196.923748,2.14E-06
bts_bootstrap,absolute,1989,Other.flatfish,81409.74042,10894.24267,2.14E-06
bts_bootstrap,absolute,1990,Other.flatfish,78835.0558,8138.515454,2.14E-06
bts_bootstrap,absolute,1991,Other.flatfish,118796.6223,13706.77583,2.14E-06
bts_bootstrap,absolute,1992,Other.flatfish,83065.30621,10084.8693,2.14E-06
bts_bootstrap,absolute,1993,Other.flatfish,80301.00696,9958.235168,2.14E-06
bts_bootstrap,absolute,1994,Other.flatfish,95838.54177,12808.36366,2.14E-06
bts_bootstrap,absolute,1995,Other.flatfish,63740.39009,8002.141554,2.14E-06
bts_bootstrap,absolute,1996,Other.flatfish,85686.08542,22073.59576,2.14E-06
bts_bootstrap,absolute,1997,Other.flatfish,99218.64811,12224.46656,2.14E-06
bts_bootstrap,absolute,1998,Other.flatfish,95920.34877,17568.80463,2.14E-06
bts_bootstrap,absolute,1999,Other.flatfish,97327.63458,13396.00988,2.14E-06
bts_bootstrap,absolute,2000,Other.flatfish,92861.24198,12265.20177,2.14E-06
bts_bootstrap,absolute,2001,Other.flatfish,109207.7163,15167.15587,2.14E-06
bts_bootstrap,absolute,2002,Other.flatfish,124825.3799,19350.46873,2.14E-06
bts_bootstrap,absolute,2003,Other.flatfish,115759.4849,12638.5449,2.14E-06
bts_bootstrap,absolute,2004,Other.flatfish,163341.8571,37775.33427,2.14E-06
bts_bootstrap,absolute,2005,Other.flatfish,138526.6284,22544.22811,2.14E-06
bts_bootstrap,absolute,2006,Other.flatfish,193897.2694,49394.56897,2.14E-06
bts_bootstrap,absolute,2007,Other.flatfish,169613.2308,21123.21802,2.14E-06
bts_bootstrap,absolute,2008,Other.flatfish,136976.9009,20549.60754,2.14E-06
bts_bootstrap,absolute,2009,Other.flatfish,131646.5322,19783.04988,2.14E-06
bts_bootstrap,absolute,2010,Other.flatfish,144296.8135,27599.94765,2.14E-06
bts_bootstrap,absolute,2011,Other.flatfish,120687.2025,20622.66914,2.14E-06
bts_bootstrap,absolute,2012,Other.flatfish,108613.5685,13320.43936,2.14E-06
bts_bootstrap,absolute,2013,Other.flatfish,95995.87939,14316.37302,2.14E-06
bts_bootstrap,absolute,2014,Other.flatfish,163758.956,44450.92614,2.14E-06
bts_bootstrap,absolute,2015,Other.flatfish,92960.40283,19169.60585,2.14E-06
bts_bootstrap,absolute,2016,Other.flatfish,127163.6838,34310.55465,2.14E-06
bts_bootstrap,absolute,2017,Other.flatfish,255540.3782,78046.46344,2.14E-06
bts_bootstrap,absolute,2018,Other.flatfish,142472.1306,23547.31239,2.14E-06
bts_bootstrap,absolute,2019,Other.flatfish,144514.4935,21228.77413,2.14E-06
bts_bootstrap,absolute,1982,Other.forage,473155.6155,83538.6269,2.14E-06
bts_bootstrap,absolute,1983,Other.forage,264528.1225,47776.11069,2.14E-06
bts_bootstrap,absolute,1984,Other.forage,465593.625,123663.8564,2.14E-06
bts_bootstrap,absolute,1985,Other.forage,181274.9266,44779.32937,2.14E-06
bts_bootstrap,absolute,1986,Other.forage,171762.2267,30990.00023,2.14E-06
bts_bootstrap,absolute,1987,Other.forage,144548.9869,27169.71064,2.14E-06
bts_bootstrap,absolute,1988,Other.forage,350210.725,93773.67466,2.14E-06
bts_bootstrap,absolute,1989,Other.forage,430585.316,156776.0615,2.14E-06
bts_bootstrap,absolute,1990,Other.forage,628858.8348,233657.2603,2.14E-06
bts_bootstrap,absolute,1991,Other.forage,1079198.551,298833.5618,2.14E-06
bts_bootstrap,absolute,1992,Other.forage,1497420.837,843419.9038,2.14E-06
bts_bootstrap,absolute,1993,Other.forage,2551326.452,1575559.427,2.14E-06
bts_bootstrap,absolute,1994,Other.forage,620252.8581,161261.3491,2.14E-06
bts_bootstrap,absolute,1995,Other.forage,321154.4663,71700.10932,2.14E-06
bts_bootstrap,absolute,1996,Other.forage,374698.0483,98054.29606,2.14E-06
bts_bootstrap,absolute,1997,Other.forage,507609.5765,129014.7122,2.14E-06
bts_bootstrap,absolute,1998,Other.forage,911756.5372,302533.1987,2.14E-06
bts_bootstrap,absolute,1999,Other.forage,141337.7231,28669.92292,2.14E-06
bts_bootstrap,absolute,2000,Other.forage,241660.3201,40150.0288,2.14E-06
bts_bootstrap,absolute,2001,Other.forage,571456.2388,189906.1312,2.14E-06
bts_bootstrap,absolute,2002,Other.forage,754112.3925,246402.8959,2.14E-06
bts_bootstrap,absolute,2003,Other.forage,3037174.867,1920834.029,2.14E-06
bts_bootstrap,absolute,2004,Other.forage,1011340.48,388517.5075,2.14E-06
bts_bootstrap,absolute,2005,Other.forage,1213586.35,655402.1962,2.14E-06
bts_bootstrap,absolute,2006,Other.forage,228270.773,60495.45923,2.14E-06
bts_bootstrap,absolute,2007,Other.forage,291941.5391,58155.61189,2.14E-06
bts_bootstrap,absolute,2008,Other.forage,445126.8631,175868.8269,2.14E-06
bts_bootstrap,absolute,2009,Other.forage,266064.1581,87238.47899,2.14E-06
bts_bootstrap,absolute,2010,Other.forage,270054.1875,62740.79962,2.14E-06
bts_bootstrap,absolute,2011,Other.forage,252795.7242,103743.3879,2.14E-06
bts_bootstrap,absolute,2012,Other.forage,120911.3255,25492.26212,2.14E-06
bts_bootstrap,absolute,2013,Other.forage,78258.39093,17023.60455,2.14E-06
bts_bootstrap,absolute,2014,Other.forage,438774.2594,119341.1291,2.14E-06
bts_bootstrap,absolute,2015,Other.forage,114573.4522,28464.52057,2.14E-06
bts_bootstrap,absolute,2016,Other.forage,148504.208,37995.473,2.14E-06
bts_bootstrap,absolute,2017,Other.forage,141701.8093,45190.36428,2.14E-06
bts_bootstrap,absolute,2018,Other.forage,64251.84167,14236.17445,2.14E-06
bts_bootstrap,absolute,2019,Other.forage,179284.9489,38914.12258,2.14E-06
bts_bootstrap,absolute,1982,P.cod_Adu,2293296.041,163712.0513,2.14E-06
bts_bootstrap,absolute,1983,P.cod_Adu,2686987.911,268777.1531,2.14E-06
bts_bootstrap,absolute,1984,P.cod_Adu,2296304.966,140648.6075,2.14E-06
bts_bootstrap,absolute,1985,P.cod_Adu,2267568.889,124155.0496,2.14E-06
bts_bootstrap,absolute,1986,P.cod_Adu,2532914.173,156061.824,2.14E-06
bts_bootstrap,absolute,1987,P.cod_Adu,2331667.692,143469.2549,2.14E-06
bts_bootstrap,absolute,1988,P.cod_Adu,2170383.398,169081.7256,2.14E-06
bts_bootstrap,absolute,1989,P.cod_Adu,1892093.358,140104.0097,2.14E-06
bts_bootstrap,absolute,1990,P.cod_Adu,1565045.411,114693.4609,2.14E-06
bts_bootstrap,absolute,1991,P.cod_Adu,1170726.48,85504.49209,2.14E-06
bts_bootstrap,absolute,1992,P.cod_Adu,1198626.19,100161.3576,2.14E-06
bts_bootstrap,absolute,1993,P.cod_Adu,1500422.92,119649.3696,2.14E-06
bts_bootstrap,absolute,1994,P.cod_Adu,3079859.212,551897.3397,2.14E-06
bts_bootstrap,absolute,1995,P.cod_Adu,2271839.982,206462.6702,2.14E-06
bts_bootstrap,absolute,1996,P.cod_Adu,2015743.69,196279.6545,2.14E-06
bts_bootstrap,absolute,1997,P.cod_Adu,1369983.19,154209.6455,2.14E-06
bts_bootstrap,absolute,1998,P.cod_Adu,1209716.048,95800.90884,2.14E-06
bts_bootstrap,absolute,1999,P.cod_Adu,1288290.674,110971.8262,2.14E-06
bts_bootstrap,absolute,2000,P.cod_Adu,1197427.006,95847.09728,2.14E-06
bts_bootstrap,absolute,2001,P.cod_Adu,1837348.554,163242.6303,2.14E-06
bts_bootstrap,absolute,2002,P.cod_Adu,1322900.774,142181.2619,2.14E-06
bts_bootstrap,absolute,2003,P.cod_Adu,1342099.319,138369.6762,2.14E-06
bts_bootstrap,absolute,2004,P.cod_Adu,1274800.641,75080.24342,2.14E-06
bts_bootstrap,absolute,2005,P.cod_Adu,1366641.533,95858.28912,2.14E-06
bts_bootstrap,absolute,2006,P.cod_Adu,1171435.38,63747.74137,2.14E-06
bts_bootstrap,absolute,2007,P.cod_Adu,960149.4039,78357.7798,2.14E-06
bts_bootstrap,absolute,2008,P.cod_Adu,912967.3891,60078.88048,2.14E-06
bts_bootstrap,absolute,2009,P.cod_Adu,953572.1366,77377.53717,2.14E-06
bts_bootstrap,absolute,2010,P.cod_Adu,1951126.232,231044.8116,2.14E-06
bts_bootstrap,absolute,2011,P.cod_Adu,2029787.149,147691.5271,2.14E-06
bts_bootstrap,absolute,2012,P.cod_Adu,2019009.547,226896.1658,2.14E-06
bts_bootstrap,absolute,2013,P.cod_Adu,1795442.597,167428.3165,2.14E-06
bts_bootstrap,absolute,2014,P.cod_Adu,2448074.288,342233.851,2.14E-06
bts_bootstrap,absolute,2015,P.cod_Adu,2495104.131,333978.5624,2.14E-06
bts_bootstrap,absolute,2016,P.cod_Adu,2139429.846,173656.729,2.14E-06
bts_bootstrap,absolute,2017,P.cod_Adu,1354687.232,102167.4561,2.14E-06
bts_bootstrap,absolute,2018,P.cod_Adu,1093008.429,65140.74264,2.14E-06
bts_bootstrap,absolute,2019,P.cod_Adu,1088546.999,49942.48668,2.14E-06
bts_bootstrap,absolute,1982,P.halibut_Adu,66969.87574,7399.201843,2.14E-06
bts_bootstrap,absolute,1983,P.halibut_Adu,85672.92296,10155.31989,2.14E-06
bts_bootstrap,absolute,1984,P.halibut_Adu,101111.1794,12035.60141,2.14E-06
bts_bootstrap,absolute,1985,P.halibut_Adu,78242.29267,8102.919689,2.14E-06
bts_bootstrap,absolute,1986,P.halibut_Adu,93467.14914,8402.281737,2.14E-06
bts_bootstrap,absolute,1987,P.halibut_Adu,91993.02932,9557.697056,2.14E-06
bts_bootstrap,absolute,1988,P.halibut_Adu,115243.4788,10703.64826,2.14E-06
bts_bootstrap,absolute,1989,P.halibut_Adu,83945.28428,8551.866327,2.14E-06
bts_bootstrap,absolute,1990,P.halibut_Adu,92249.39355,7853.569378,2.14E-06
bts_bootstrap,absolute,1991,P.halibut_Adu,106020.551,10094.31495,2.14E-06
bts_bootstrap,absolute,1992,P.halibut_Adu,106384.8971,9330.058154,2.14E-06
bts_bootstrap,absolute,1993,P.halibut_Adu,175520.6232,16511.07188,2.14E-06
bts_bootstrap,absolute,1994,P.halibut_Adu,174886.1863,11842.08519,2.14E-06
bts_bootstrap,absolute,1995,P.halibut_Adu,167191.0069,11999.01614,2.14E-06
bts_bootstrap,absolute,1996,P.halibut_Adu,178735.3072,12848.46511,2.14E-06
bts_bootstrap,absolute,1997,P.halibut_Adu,153080.8028,12382.6863,2.14E-06
bts_bootstrap,absolute,1998,P.halibut_Adu,178096.9141,13032.8073,2.14E-06
bts_bootstrap,absolute,1999,P.halibut_Adu,140042.5781,11592.67896,2.14E-06
bts_bootstrap,absolute,2000,P.halibut_Adu,129304.6123,10194.02603,2.14E-06
bts_bootstrap,absolute,2001,P.halibut_Adu,153138.648,10328.45172,2.14E-06
bts_bootstrap,absolute,2002,P.halibut_Adu,110412.0037,8170.302244,2.14E-06
bts_bootstrap,absolute,2003,P.halibut_Adu,147782.8802,18848.95994,2.14E-06
bts_bootstrap,absolute,2004,P.halibut_Adu,139710.819,10381.15188,2.14E-06
bts_bootstrap,absolute,2005,P.halibut_Adu,143659.4827,11227.66031,2.14E-06
bts_bootstrap,absolute,2006,P.halibut_Adu,170027.8795,10192.86473,2.14E-06
bts_bootstrap,absolute,2007,P.halibut_Adu,156956.1057,11482.67678,2.14E-06
bts_bootstrap,absolute,2008,P.halibut_Adu,152093.9811,8709.166313,2.14E-06
bts_bootstrap,absolute,2009,P.halibut_Adu,182618.5679,13226.10845,2.14E-06
bts_bootstrap,absolute,2010,P.halibut_Adu,215666.2165,15214.63072,2.14E-06
bts_bootstrap,absolute,2011,P.halibut_Adu,203037.6794,10919.87437,2.14E-06
bts_bootstrap,absolute,2012,P.halibut_Adu,205092.9841,11807.33002,2.14E-06
bts_bootstrap,absolute,2013,P.halibut_Adu,200130.7489,12685.66717,2.14E-06
bts_bootstrap,absolute,2014,P.halibut_Adu,186368.5958,11019.26075,2.14E-06
bts_bootstrap,absolute,2015,P.halibut_Adu,186674.0742,14673.32097,2.14E-06
bts_bootstrap,absolute,2016,P.halibut_Adu,166564.455,13575.31114,2.14E-06
bts_bootstrap,absolute,2017,P.halibut_Adu,136996.8797,9125.898755,2.14E-06
bts_bootstrap,absolute,2018,P.halibut_Adu,136835.0243,9055.996194,2.14E-06
bts_bootstrap,absolute,2019,P.halibut_Adu,122945.9689,8186.944466,2.14E-06
bts_bootstrap,absolute,1982,Pandalidae,740268.49,131040.0564,2.14E-06
